CZ550469;CZ3710;Pálovice
CZ550477;CZ3710;Chotěbudice
CZ550485;CZ3306;Radhostice
CZ550493;CZ3710;Radkovice u Budče
CZ550507;CZ3710;Litohoř
CZ550515;CZ3306;Stachy
CZ550523;CZ3306;Stožec
CZ550531;CZ3306;Strážný
CZ550540;CZ3306;Strunkovice nad Blanicí
CZ550558;CZ3306;Svatá Maří
CZ550566;CZ3710;Lukov
CZ550574;CZ3306;Šumavské Hoštice
CZ550582;CZ3306;Těšovice
CZ550591;CZ3710;Jiratice
CZ550604;CZ3306;Tvrzice
CZ550612;CZ3710;Horní Smrčné
CZ550621;CZ3306;Vacov
CZ550639;CZ3710;Hroznatín
CZ550647;CZ3306;Vimperk
CZ550655;CZ3306;Vitějovice
CZ550663;CZ3306;Vlachovo Březí
CZ550671;CZ3306;Volary
CZ550680;CZ3306;Záblatí
CZ550698;CZ3306;Zálezly
CZ550701;CZ3306;Zbytiny
CZ550710;CZ3710;Krahulov
CZ550728;CZ3306;Zdíkov
CZ550736;CZ3711;Hostětín
CZ550744;CZ3711;Kunovice
CZ550752;CZ3711;Staré Město
CZ550761;CZ3306;Želnava
CZ550779;CZ3710;Naloučany
CZ550787;CZ3307;Strakonice
CZ550795;CZ3712;Podbřežice
CZ550809;CZ3307;Bavorov
CZ550817;CZ3307;Bělčice
CZ550825;CZ3712;Holubice
CZ550833;CZ3307;Bílsko
CZ550841;CZ3713;Jiřice u Moravských Budějovic
CZ550850;CZ3307;Blatná
CZ550906;CZ3307;Cehnice
CZ550922;CZ3307;Čejetice
CZ550949;CZ3307;Čepřovice
CZ550957;CZ3307;Čestice
CZ550965;CZ3307;Číčenice
CZ550973;CZ3702;Brno-střed
CZ550981;CZ3307;Doubravice
CZ550990;CZ3702;Brno-Žabovřesky
CZ551007;CZ3702;Brno-Královo Pole
CZ551015;CZ3307;Drahonice
CZ551023;CZ3307;Drážov
CZ551031;CZ3702;Brno-sever
CZ551040;CZ3307;Dřešín
CZ551058;CZ3702;Brno-Židenice
CZ551066;CZ3702;Brno-Černovice
CZ551074;CZ3702;Brno-jih
CZ551082;CZ3702;Brno-Bohunice
CZ551091;CZ3702;Brno-Starý Lískovec
CZ551104;CZ3307;Hoslovice
CZ551112;CZ3702;Brno-Nový Lískovec
CZ551121;CZ3307;Hoštice
CZ551139;CZ3307;Chelčice
CZ551147;CZ3702;Brno-Kohoutovice
CZ551155;CZ3307;Chrášťovice
CZ551163;CZ3307;Jinín
CZ551171;CZ3702;Brno-Jundrov
CZ551180;CZ3307;Kadov
CZ551198;CZ3702;Brno-Bystrc
CZ551201;CZ3307;Katovice
CZ551210;CZ3702;Brno-Kníničky
CZ551228;CZ3702;Brno-Komín
CZ551236;CZ3702;Brno-Medlánky
CZ551244;CZ3702;Brno-Řečkovice a Mokrá Hora
CZ551252;CZ3702;Brno-Maloměřice a Obřany
CZ551261;CZ3307;Kraselov
CZ551279;CZ3702;Brno-Vinohrady
CZ551287;CZ3702;Brno-Líšeň
CZ551295;CZ3702;Brno-Slatina
CZ551309;CZ3702;Brno-Tuřany
CZ551317;CZ3702;Brno-Chrlice
CZ551325;CZ3702;Brno-Bosonohy
CZ551333;CZ3307;Libějovice
CZ551341;CZ3307;Litochovice
CZ551350;CZ3307;Lnáře
CZ551368;CZ3702;Brno-Žebětín
CZ551376;CZ3702;Brno-Ivanovice
CZ551384;CZ3307;Malenice
CZ551392;CZ3307;Mečichov
CZ551406;CZ3702;Brno-Jehnice
CZ551414;CZ3307;Miloňovice
CZ551422;CZ3702;Brno-Ořešín
CZ551431;CZ3702;Brno-Útěchov
CZ551457;CZ3203;Studeněves
CZ551465;CZ3205;Košice
CZ551473;CZ3307;Myštice
CZ551481;CZ3208;Kněžičky
CZ551490;CZ3301;Branišov
CZ551503;CZ3301;Čížkrajice
CZ551520;CZ3307;Nihošovice
CZ551538;CZ3302;Střítež
CZ551546;CZ3304;Dubovice
CZ551554;CZ3307;Novosedly
CZ551562;CZ3307;Osek
CZ551571;CZ3307;Paračov
CZ551589;CZ3304;Horní Rápotice
CZ551597;CZ3307;Hajany
CZ551601;CZ3308;Turovec
CZ551619;CZ3307;Pracejovice
CZ551627;CZ3307;Předmíř
CZ551635;CZ3307;Předslavice
CZ551643;CZ3307;Přešťovice
CZ551651;CZ3403;Hory
CZ551660;CZ3307;Radomyšl
CZ551678;CZ3307;Radošovice
CZ551686;CZ3404;Podmokly
CZ551694;CZ3801;Velká Štáhle
CZ551708;CZ3801;Dlouhá Stráň
CZ551716;CZ3307;Sedlice
CZ551724;CZ3801;Mezina
CZ551732;CZ3801;Moravskoslezský Kočov
CZ551741;CZ3307;Skočice
CZ551759;CZ3307;Sousedovice
CZ551767;CZ3801;Staré Město
CZ551775;CZ3307;Strašice
CZ551783;CZ3801;Valšov
CZ551791;CZ3307;Střelské Hoštice
CZ551805;CZ3801;Horní Životice
CZ551813;CZ3801;Staré Heřminovy
CZ551821;CZ3801;Tvrdkov
CZ551830;CZ3307;Škvořetice
CZ551848;CZ3801;Petrovice
CZ551856;CZ3307;Štěkeň
CZ551864;CZ3801;Dívčí Hrad
CZ551872;CZ3801;Hlinka
CZ551881;CZ3801;Slezské Pavlovice
CZ551899;CZ3307;Třebohostice
CZ551902;CZ3801;Malá Štáhle
CZ551911;CZ3801;Stará Ves
CZ551929;CZ3801;Andělská Hora
CZ551937;CZ3307;Uzenice
CZ551945;CZ3801;Rudná pod Pradědem
CZ551953;CZ3307;Vodňany
CZ551961;CZ3307;Volenice
CZ551970;CZ3307;Volyně
CZ551988;CZ3307;Záboří
CZ551996;CZ3801;Ludvíkov
CZ552003;CZ3801;Čaková
CZ552011;CZ3805;Štarnov
CZ552020;CZ3805;Hlušovice
CZ552038;CZ3805;Loučka
CZ552046;CZ3308;Tábor
CZ552054;CZ3308;Bechyně
CZ552062;CZ3805;Bílsko
CZ552071;CZ3805;Dubčany
CZ552089;CZ3805;Tovéř
CZ552097;CZ3308;Borkovice
CZ552101;CZ3308;Borotín
CZ552119;CZ3805;Věrovany
CZ552127;CZ3308;Bradáčov
CZ552135;CZ3308;Březnice
CZ552143;CZ3308;Budislav
CZ552151;CZ3805;Skrbeň
CZ552160;CZ3805;Pňovice
CZ552178;CZ3805;Haňovice
CZ552186;CZ3805;Červenka
CZ552194;CZ3805;Slavětín
CZ552208;CZ3308;Dírná
CZ552216;CZ3805;Luběnice
CZ552224;CZ3308;Dobronice u Bechyně
CZ552232;CZ3805;Loučany
CZ552241;CZ3308;Dolní Hořice
CZ552259;CZ3805;Olbramice
CZ552267;CZ3805;Senička
CZ552275;CZ3308;Dráchov
CZ552283;CZ3308;Dražice
CZ552291;CZ3308;Dražičky
CZ552305;CZ3805;Lipina
CZ552313;CZ3805;Domašov u Šternberka
CZ552321;CZ3308;Hlavatce
CZ552330;CZ3805;Hlásnice
CZ552348;CZ3805;Mladějovice
CZ552356;CZ3805;Babice
CZ552364;CZ3805;Ústín
CZ552372;CZ3805;Medlov
CZ552381;CZ3805;Nová Hradečná
CZ552399;CZ3805;Želechovice
CZ552402;CZ3805;Bukovany
CZ552411;CZ3805;Přáslavice
CZ552429;CZ3805;Svésedlice
CZ552437;CZ3805;Krčmaň
CZ552445;CZ3805;Daskabát
CZ552453;CZ3308;Chotěmice
CZ552461;CZ3308;Chotoviny
CZ552470;CZ3308;Choustník
CZ552488;CZ3802;Vojkovice
CZ552496;CZ3308;Chýnov
CZ552500;CZ3802;Pazderna
CZ552518;CZ3802;Nošovice
CZ552526;CZ3802;Nižní Lhoty
CZ552534;CZ3308;Jistebnice
CZ552542;CZ3802;Dobratice
CZ552551;CZ3802;Staré Město
CZ552569;CZ3802;Staříč
CZ552577;CZ3802;Pstruží
CZ552585;CZ3308;Košice
CZ552593;CZ3802;Malenovice
CZ552607;CZ3802;Dolní Tošanovice
CZ552615;CZ3802;Vělopolí
CZ552623;CZ3802;Třanovice
CZ552631;CZ3802;Horní Tošanovice
CZ552640;CZ3802;Řeka
CZ552658;CZ3802;Smilovice
CZ552666;CZ3308;Malšice
CZ552674;CZ3802;Střítež
CZ552682;CZ3802;Vyšní Lhoty
CZ552691;CZ3802;Žabeň
CZ552704;CZ3308;Mladá Vožice
CZ552712;CZ3308;Mlýny
CZ552721;CZ3308;Myslkovice
CZ552739;CZ3803;Horní Suchá
CZ552747;CZ3308;Nemyšl
CZ552755;CZ3808;Věžky
CZ552763;CZ3308;Nová Ves u Chýnova
CZ552771;CZ3808;Čechy
CZ552780;CZ3808;Křtomil
CZ552798;CZ3308;Oldřichov
CZ552801;CZ3308;Opařany
CZ552810;CZ3808;Nahošovice
CZ552828;CZ3308;Planá nad Lužnicí
CZ552836;CZ3808;Turovice
CZ552844;CZ3808;Olšovec
CZ552852;CZ3308;Pohnání
CZ552861;CZ3308;Pojbuky
CZ552879;CZ3808;Uhřičice
CZ552887;CZ3808;Stříbrnice
CZ552895;CZ3308;Přehořov
CZ552909;CZ3808;Měrovice nad Hanou
CZ552917;CZ3308;Radenín
CZ552925;CZ3308;Radětice
CZ552933;CZ3308;Radimovice u Želče
CZ552941;CZ3308;Radkov
CZ552950;CZ3808;Šišma
CZ552968;CZ3808;Horní Těšice
CZ552976;CZ3308;Rataje
CZ552984;CZ3808;Dolní Těšice
CZ552992;CZ3308;Ratibořské Hory
CZ553000;CZ3808;Oplocany
CZ553018;CZ3308;Roudná
CZ553026;CZ3810;Valašská Senice
CZ553034;CZ3308;Řepeč
CZ553042;CZ3806;Mladecko
CZ553051;CZ3806;Dolní Životice
CZ553069;CZ3308;Sezimovo Ústí
CZ553077;CZ3308;Skalice
CZ553085;CZ3308;Skopytce
CZ553093;CZ3806;Hlavnice
CZ553107;CZ3806;Bratříkovice
CZ553115;CZ3806;Lhotka u Litultovic
CZ553123;CZ3308;Smilovy Hory
CZ553131;CZ3308;Soběslav
CZ553140;CZ3308;Stádlec
CZ553158;CZ3806;Neplachovice
CZ553166;CZ3308;Sudoměřice u Bechyně
CZ553174;CZ3308;Sudoměřice u Tábora
CZ553182;CZ3308;Sviny
CZ553191;CZ3809;Vikantice
CZ553204;CZ3308;Šebířov
CZ553212;CZ3809;Janoušov
CZ553221;CZ3809;Hrabová
CZ553239;CZ3308;Tučapy
CZ553247;CZ3809;Kopřivná
CZ553255;CZ3308;Val
CZ553263;CZ3308;Vesce
CZ553271;CZ3308;Veselí nad Lužnicí
CZ553280;CZ3308;Vilice
CZ553298;CZ3308;Vlastiboř
CZ553301;CZ3811;Hradec-Nová Ves
CZ553310;CZ3308;Vlkov
CZ553328;CZ3308;Vodice
CZ553336;CZ3809;Třeština
CZ553344;CZ3809;Jakubovice
CZ553352;CZ3809;Postřelmůvek
CZ553361;CZ3308;Zálší
CZ553379;CZ3809;Dolní Studénky
CZ553387;CZ3809;Hraběšice
CZ553395;CZ3809;Rejchartice
CZ553409;CZ3308;Zvěrotice
CZ553417;CZ3308;Želeč
CZ553425;CZ3401;Domažlice
CZ553433;CZ3401;Babylon
CZ553441;CZ3401;Bělá nad Radbuzou
CZ553450;CZ3401;Blížejov
CZ553468;CZ3811;Velká Kraš
CZ553476;CZ3809;Nemile
CZ553484;CZ3811;Skorošice
CZ553492;CZ3806;Závada
CZ553506;CZ3401;Bukovec
CZ553514;CZ3401;Čermná
CZ553522;CZ3404;Tužice
CZ553531;CZ3404;Černíkov
CZ553549;CZ3401;Česká Kubice
CZ553557;CZ3401;Díly
CZ553565;CZ3406;Polánka
CZ553573;CZ3401;Drahotín
CZ553581;CZ3401;Draženov
CZ553590;CZ3405;Nezbavětice
CZ553603;CZ3407;Studená
CZ553611;CZ3408;Litohlavy
CZ553620;CZ3401;Hlohová
CZ553638;CZ3501;Tachov
CZ553646;CZ3506;Dolánky nad Ohří
CZ553654;CZ3401;Holýšov
CZ553662;CZ3401;Horní Kamenice
CZ553671;CZ3401;Horšovský Týn
CZ553689;CZ3401;Hostouň
CZ553697;CZ3510;Trmice
CZ553701;CZ3604;Bačalky
CZ553719;CZ3606;Srnojedy
CZ553727;CZ3401;Chocomyšl
CZ553735;CZ3401;Chodov
CZ553743;CZ3401;Chodská Lhota
CZ553751;CZ3401;Chrastavice
CZ553760;CZ3611;Běstovice
CZ553778;CZ3401;Kaničky
CZ553786;CZ3401;Kdyně
CZ553794;CZ3401;Klenčí pod Čerchovem
CZ553816;CZ3401;Koloveč
CZ553824;CZ3401;Kout na Šumavě
CZ553832;CZ3401;Křenovy
CZ553841;CZ3401;Kvíčovice
CZ553859;CZ3401;Libkov
CZ553867;CZ3401;Loučim
CZ553875;CZ3701;Louka
CZ553883;CZ3701;Ústup
CZ553891;CZ3401;Luženičky
CZ553905;CZ3708;Mrlínek
CZ553913;CZ3401;Meclov
CZ553921;CZ3401;Mezholezy (dříve okres Domažlice)
CZ553930;CZ3401;Mezholezy (dříve okres Horšovský Týn)
CZ553948;CZ3401;Milavče
CZ553956;CZ3401;Mířkov
CZ553964;CZ3710;Častohostice
CZ553972;CZ3712;Rybníček
CZ553981;CZ3401;Mrákov
CZ553999;CZ3401;Mutěnín
CZ554006;CZ3401;Nemanice
CZ554014;CZ3802;Návsí
CZ554022;CZ3401;Neuměř
CZ554031;CZ3401;Nevolice
CZ554049;CZ3807;Olbramice
CZ554057;CZ3401;Nový Kramolín
CZ554065;CZ3804;Jakubčovice nad Odrou
CZ554073;CZ3401;Osvračín
CZ554081;CZ3401;Pasečnice
CZ554090;CZ3401;Pec
CZ554103;CZ3805;Řídeč
CZ554111;CZ3401;Poběžovice
CZ554120;CZ3401;Pocinovice
CZ554138;CZ3401;Postřekov
CZ554146;CZ3809;Vernířovice
CZ554154;CZ3401;Puclice
CZ554162;CZ3701;Crhov
CZ554171;CZ3804;Šenov u Nového Jičína
CZ554189;CZ3401;Rybník
CZ554197;CZ3806;Branka u Opavy
CZ554201;CZ3401;Semněvice
CZ554219;CZ3807;Nová Bělá
CZ554227;CZ3807;Vítkovice
CZ554235;CZ3807;Stará Bělá
CZ554243;CZ3807;Pustkovec
CZ554251;CZ3401;Spáňov
CZ554260;CZ3401;Srbice
CZ554278;CZ3401;Srby
CZ554286;CZ3807;Mariánské Hory a Hulváky
CZ554294;CZ3401;Staňkov
CZ554308;CZ3807;Petřkovice
CZ554316;CZ3401;Stráž
CZ554324;CZ3807;Lhotka
CZ554332;CZ3807;Hošťálkovice
CZ554341;CZ3401;Tlumačov
CZ554359;CZ3401;Trhanov
CZ554367;CZ3807;Nová Ves
CZ554375;CZ3807;Proskovice
CZ554383;CZ3401;Újezd
CZ554391;CZ3401;Únějovice
CZ554405;CZ3401;Úsilov
CZ554413;CZ3401;Velký Malahov
CZ554421;CZ3401;Vidice
CZ554430;CZ3807;Michálkovice
CZ554448;CZ3401;Všepadly
CZ554456;CZ3401;Všeruby
CZ554464;CZ3401;Zahořany
CZ554472;CZ3401;Ždánov
CZ554481;CZ3402;Cheb
CZ554499;CZ3402;Aš
CZ554502;CZ3402;Dolní Žandov
CZ554511;CZ3402;Drmoul
CZ554529;CZ3402;Františkovy Lázně
CZ554537;CZ3807;Radvanice a Bartovice
CZ554545;CZ3402;Hazlov
CZ554553;CZ3402;Hranice
CZ554561;CZ3807;Krásné Pole
CZ554570;CZ3807;Martinov
CZ554588;CZ3807;Polanka nad Odrou
CZ554596;CZ3402;Křižovatka
CZ554600;CZ3402;Lázně Kynžvart
CZ554618;CZ3402;Libá
CZ554626;CZ3402;Lipová
CZ554634;CZ3402;Luby
CZ554642;CZ3402;Mariánské Lázně
CZ554651;CZ3402;Milhostov
CZ554669;CZ3807;Hrabová
CZ554677;CZ3402;Mnichov
CZ554685;CZ3807;Svinov
CZ554693;CZ3402;Nebanice
CZ554707;CZ3402;Nový Kostel
CZ554715;CZ3807;Třebovice
CZ554723;CZ3807;Plesná
CZ554731;CZ3405;Plzeň 5-Křimice
CZ554740;CZ3402;Plesná
CZ554758;CZ3405;Plzeň 6-Litice
CZ554766;CZ3405;Plzeň 7-Radčice
CZ554774;CZ3405;Plzeň 8-Černice
CZ554791;CZ3405;Plzeň
CZ554804;CZ3510;Ústí nad Labem
CZ554812;CZ3402;Skalná
CZ554821;CZ3807;Ostrava
CZ554847;CZ3603;Mrákotín
CZ554855;CZ3402;Trstěnice
CZ554863;CZ3610;Dolní Brusnice
CZ554871;CZ3710;Střítež
CZ554880;CZ3402;Tři Sekery
CZ554898;CZ3712;Rostěnice-Zvonovice
CZ554901;CZ3805;Křelov-Břuchotín
CZ554910;CZ3804;Vražné
CZ554928;CZ3802;Vendryně
CZ554936;CZ3804;Bítov
CZ554944;CZ3805;Mrsklesy
CZ554952;CZ3603;Otradov
CZ554961;CZ3403;Karlovy Vary
CZ554979;CZ3403;Abertamy
CZ554995;CZ3403;Bečov nad Teplou
CZ555029;CZ3403;Bochov
CZ555045;CZ3403;Božičany
CZ555088;CZ3803;Havířov
CZ555096;CZ3606;Pardubice IV
CZ555100;CZ3606;Pardubice VI
CZ555118;CZ3606;Pardubice VII
CZ555126;CZ3606;Pardubice II
CZ555134;CZ3606;Pardubice
CZ555169;CZ3403;Horní Blatná
CZ555177;CZ3403;Hradiště
CZ555185;CZ3403;Hroznětín
CZ555193;CZ3502;Těchlovice
CZ555207;CZ3403;Chyše
CZ555215;CZ3403;Jáchymov
CZ555223;CZ3510;Velké Chvojno
CZ555231;CZ3713;Suchohrdly
CZ555240;CZ3611;Semanín
CZ555258;CZ3403;Kolová
CZ555266;CZ3601;Nová Ves u Světlé
CZ555274;CZ3806;Nové Sedlice
CZ555282;CZ3704;Kurdějov
CZ555291;CZ3803;Chotěbuz
CZ555304;CZ3403;Krásné Údolí
CZ555312;CZ3804;Kujavy
CZ555321;CZ3806;Opava (nečleněná část města)
CZ555339;CZ3806;Malé Hoštice
CZ555347;CZ3403;Kyselka
CZ555355;CZ3806;Komárov
CZ555363;CZ3403;Merklín
CZ555371;CZ3806;Suché Lazce
CZ555380;CZ3403;Nejdek
CZ555398;CZ3403;Nová Role
CZ555401;CZ3806;Podvihov
CZ555410;CZ3806;Zlatníky
CZ555428;CZ3403;Ostrov
CZ555436;CZ3806;Milostovice
CZ555444;CZ3403;Otročín
CZ555452;CZ3403;Pernink
CZ555461;CZ3806;Vlaštovičky
CZ555479;CZ3403;Potůčky
CZ555525;CZ3403;Pšov
CZ555533;CZ3403;Sadov
CZ555550;CZ3403;Stanovice
CZ555584;CZ3403;Stráž nad Ohří
CZ555592;CZ3403;Stružná
CZ555614;CZ3403;Šemnice
CZ555622;CZ3403;Štědrá
CZ555631;CZ3402;Teplá
CZ555657;CZ3403;Toužim
CZ555681;CZ3403;Útvina
CZ555690;CZ3403;Valeč
CZ555703;CZ3403;Velichov
CZ555711;CZ3403;Verušičky
CZ555738;CZ3403;Vojkovice
CZ555762;CZ3403;Žlutice
CZ555771;CZ3404;Klatovy
CZ555797;CZ3404;Běšiny
CZ555801;CZ3404;Bezděkov
CZ555835;CZ3404;Bolešiny
CZ555894;CZ3404;Budětice
CZ555941;CZ3404;Čachrov
CZ556041;CZ3404;Dešenice
CZ556068;CZ3404;Dlažov
CZ556076;CZ3404;Dlouhá Ves
CZ556084;CZ3404;Prášily
CZ556106;CZ3404;Dolany
CZ556181;CZ3404;Hartmanice
CZ556203;CZ3404;Hlavňovice
CZ556254;CZ3404;Horažďovice
CZ556301;CZ3404;Hrádek
CZ556319;CZ3404;Hradešice
CZ556335;CZ3404;Chanovice
CZ556343;CZ3404;Chlistov
CZ556378;CZ3404;Chudenice
CZ556386;CZ3404;Chudenín
CZ556394;CZ3404;Janovice nad Úhlavou
CZ556432;CZ3404;Kašperské Hory
CZ556467;CZ3404;Kolinec
CZ556505;CZ3404;Křenice
CZ556629;CZ3404;Malý Bor
CZ556637;CZ3404;Měčín
CZ556700;CZ3806;Vávrovice
CZ556718;CZ3404;Mochtín
CZ556726;CZ3404;Mokrosuky
CZ556734;CZ3404;Myslív
CZ556751;CZ3404;Nalžovské Hory
CZ556815;CZ3404;Nezdice na Šumavě
CZ556831;CZ3404;Nýrsko
CZ556858;CZ3804;Bravantice
CZ556866;CZ3810;Lhota u Vsetína
CZ556874;CZ3705;Petrůvka
CZ556882;CZ3603;Rabštejnská Lhota
CZ556891;CZ3505;Liberec-Vratislavice nad Nisou
CZ556904;CZ3505;Liberec (nečleněné město)
CZ556912;CZ3404;Pačejov
CZ556921;CZ3404;Petrovice u Sušice
CZ556947;CZ3403;Pila
CZ556955;CZ3404;Plánice
CZ556963;CZ3701;Spešov
CZ556971;CZ3802;Ropice
CZ556980;CZ3705;Rokytnice
CZ556998;CZ3808;Jezernice
CZ557005;CZ3404;Předslav
CZ557013;CZ3404;Rabí
CZ557021;CZ3404;Rejštejn
CZ557030;CZ3207;Skorkov
CZ557048;CZ3712;Mouřínov
CZ557064;CZ3606;Pardubice III
CZ557072;CZ3606;Pardubice V
CZ557081;CZ3410;Sytno
CZ557099;CZ3404;Soběšice
CZ557102;CZ3705;Bohuslavice nad Vláří
CZ557111;CZ3404;Srní
CZ557129;CZ3404;Strašín
CZ557137;CZ3404;Strážov
CZ557145;CZ3705;Lukoveček
CZ557153;CZ3404;Sušice
CZ557161;CZ3404;Svéradice
CZ557170;CZ3705;Ostrata
CZ557188;CZ3708;Šelešovice
CZ557196;CZ3709;Pavlovice u Kojetína
CZ557200;CZ3404;Švihov
CZ557218;CZ3811;Kobylá nad Vidnavkou
CZ557226;CZ3802;Písečná
CZ557366;CZ3404;Velhartice
CZ557374;CZ3404;Velké Hydčice
CZ557382;CZ3404;Velký Bor
CZ557455;CZ3404;Vrhaveč
CZ557463;CZ3404;Zavlekov
CZ557528;CZ3404;Železná Ruda
CZ557536;CZ3404;Žihobce
CZ557544;CZ3404;Žichovice
CZ557587;CZ3406;Blovice
CZ557641;CZ3406;Čižice
CZ557650;CZ3406;Čížkov
CZ557668;CZ3406;Dnešice
CZ557676;CZ3406;Dobřany
CZ557684;CZ3406;Dolní Lukavice
CZ557722;CZ3406;Horšice
CZ557731;CZ3406;Hradec
CZ557749;CZ3406;Hradiště
CZ557773;CZ3406;Chlum
CZ557781;CZ3406;Chlumčany
CZ557803;CZ3406;Chocenice
CZ557838;CZ3406;Chotěšov
CZ557846;CZ3405;Chválenice
CZ557862;CZ3406;Kasejovice
CZ557871;CZ3406;Kbel
CZ557897;CZ3406;Klášter
CZ557943;CZ3406;Kramolín
CZ557951;CZ3406;Letiny
CZ557978;CZ3405;Plzeň 10-Lhota
CZ558001;CZ3405;Losiná
CZ558010;CZ3406;Louňová
CZ558028;CZ3406;Lužany
CZ558044;CZ3406;Merklín
CZ558052;CZ3406;Mileč
CZ558061;CZ3406;Mladý Smolivec
CZ558079;CZ3406;Mohelnice
CZ558095;CZ3406;Nekvasovy
CZ558109;CZ3406;Nepomuk
CZ558117;CZ3406;Netunice
CZ558125;CZ3406;Neurazy
CZ558141;CZ3405;Nezvěstice
CZ558176;CZ3406;Nové Mitrovice
CZ558184;CZ3406;Oselce
CZ558231;CZ3406;Prádlo
CZ558249;CZ3406;Přeštice
CZ558257;CZ3406;Příchovice
CZ558265;CZ3406;Ptenín
CZ558290;CZ3406;Roupov
CZ558303;CZ3406;Řenče
CZ558311;CZ3406;Seč
CZ558346;CZ3406;Soběkury
CZ558362;CZ3406;Spálené Poříčí
CZ558371;CZ3405;Starý Plzenec
CZ558389;CZ3406;Stod
CZ558401;CZ3406;Střížovice
CZ558419;CZ3709;Držovice
CZ558427;CZ3405;Šťáhlavy
CZ558435;CZ3406;Štěnovice
CZ558443;CZ3704;Ladná
CZ558460;CZ3405;Tymákov
CZ558486;CZ3406;Útušice
CZ558494;CZ3406;Ves Touškov
CZ558559;CZ3406;Vrčeň
CZ558567;CZ3406;Vstiš
CZ558583;CZ3406;Zdemyslice
CZ558591;CZ3406;Zemětice
CZ558605;CZ3406;Ždírec
CZ558630;CZ3406;Žinkovy
CZ558656;CZ3407;Bezvěrov
CZ558672;CZ3407;Blatnice
CZ558699;CZ3407;Bučí
CZ558711;CZ3407;Čeminy
CZ558745;CZ3407;Česká Bříza
CZ558770;CZ3407;Dobříč
CZ558788;CZ3407;Dolany
CZ558796;CZ3407;Dolní Bělá
CZ558800;CZ3407;Dolní Hradiště
CZ558834;CZ3407;Druztová
CZ558851;CZ3405;Dýšina
CZ558869;CZ3407;Heřmanova Huť
CZ558877;CZ3407;Horní Bělá
CZ558885;CZ3407;Horní Bříza
CZ558915;CZ3407;Hromnice
CZ558931;CZ3407;Hvozd
CZ558940;CZ3407;Chotíkov
CZ558966;CZ3405;Chrást
CZ558974;CZ3407;Chříč
CZ558982;CZ3407;Jarov
CZ558991;CZ3407;Kaceřov
CZ559008;CZ3407;Kaznějov
CZ559016;CZ3308;Nasavrky
CZ559024;CZ3407;Kopidlo
CZ559032;CZ3407;Koryta
CZ559041;CZ3407;Kozojedy
CZ559059;CZ3407;Kozolupy
CZ559067;CZ3407;Kožlany
CZ559075;CZ3407;Kralovice
CZ559083;CZ3407;Krašovice
CZ559091;CZ3407;Krsy
CZ559105;CZ3407;Křelovice
CZ559121;CZ3407;Kunějovice
CZ559130;CZ3405;Kyšice
CZ559148;CZ3407;Ledce
CZ559164;CZ3407;Líně
CZ559172;CZ3407;Líšťany
CZ559199;CZ3405;Plzeň 9-Malesice
CZ559202;CZ3407;Manětín
CZ559211;CZ3407;Město Touškov
CZ559237;CZ3407;Mladotice
CZ559245;CZ3407;Mrtník
CZ559253;CZ3407;Nadryby
CZ559261;CZ3407;Nečtiny
CZ559270;CZ3407;Nekmíř
CZ559288;CZ3407;Nevřeň
CZ559300;CZ3407;Nýřany
CZ559318;CZ3407;Obora
CZ559326;CZ3407;Ostrov u Bezdružic
CZ559334;CZ3407;Pernarec
CZ559351;CZ3407;Plasy
CZ559369;CZ3407;Plešnice
CZ559377;CZ3407;Pňovany
CZ559393;CZ3407;Přehýšov
CZ559423;CZ3407;Rochlov
CZ559431;CZ3407;Rybnice
CZ559482;CZ3407;Tis u Blatna
CZ559491;CZ3407;Tlučná
CZ559504;CZ3407;Trnová
CZ559521;CZ3407;Třemošná
CZ559555;CZ3407;Úlice
CZ559563;CZ3407;Úněšov
CZ559571;CZ3407;Úterý
CZ559580;CZ3407;Vejprnice
CZ559601;CZ3407;Vochov
CZ559628;CZ3407;Všeruby
CZ559661;CZ3407;Zbůch
CZ559679;CZ3407;Zruč-Senec
CZ559695;CZ3407;Žihle
CZ559709;CZ3407;Žilov
CZ559717;CZ3408;Rokycany
CZ559725;CZ3408;Břasy
CZ559733;CZ3408;Březina
CZ559741;CZ3408;Bujesily
CZ559750;CZ3408;Bušovice
CZ559768;CZ3408;Cekov
CZ559776;CZ3408;Dobřív
CZ559792;CZ3408;Ejpovice
CZ559806;CZ3408;Hlohovice
CZ559814;CZ3408;Holoubkov
CZ559822;CZ3408;Hrádek
CZ559849;CZ3408;Hůrky
CZ559857;CZ3408;Cheznovice
CZ559903;CZ3408;Kařez
CZ559911;CZ3408;Klabava
CZ559920;CZ3408;Kladruby
CZ559946;CZ3408;Lhotka u Radnic
CZ559954;CZ3408;Liblín
CZ559962;CZ3408;Líšná
CZ559997;CZ3408;Mirošov
CZ560006;CZ3408;Mlečice
CZ560014;CZ3408;Mýto
CZ560057;CZ3408;Osek
CZ560081;CZ3408;Podmokly
CZ560111;CZ3408;Přívětice
CZ560120;CZ3408;Radnice
CZ560146;CZ3408;Sebečice
CZ560162;CZ3408;Strašice
CZ560171;CZ3307;Budyně
CZ560189;CZ3408;Těně
CZ560197;CZ3307;Lažany
CZ560201;CZ3307;Nová Ves
CZ560219;CZ3307;Drachkov
CZ560227;CZ3408;Vejvanov
CZ560235;CZ3408;Veselá
CZ560243;CZ3307;Droužetice
CZ560251;CZ3408;Volduchy
